case_id,type,arity,n_distinct_roots,gt_roots,method,feature_set,top1,top5,hit@1,hit@3,hit@5,recall@R,fullhit@1,fullhit@3,fullhit@5,ndcg@1,ndcg@3,ndcg@5,avg@1,avg@3,avg@5,mrr
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,BARO,full,review-query,review-query;checkout;inventory;pricing;cart,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed0,full,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed1,full,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed2,full,backend,backend;catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed3,full,checkout,checkout;backend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed4,full,checkout,checkout;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,delta_ratio,full,checkout,checkout;pricing;search;cart;catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,delta_z,full,checkout,checkout;order;backend;sasrec;user,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,BARO,resource,checkout,checkout;inventory;review-query;cart;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed0,resource,pricing,pricing;checkout;catalog-gw,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed1,resource,backend,backend;checkout,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed2,resource,pricing,pricing;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed3,resource,backend,backend;checkout;pricing,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,RCD_seed4,resource,pricing,pricing;checkout,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,delta_ratio,resource,checkout,checkout;host;catalog-gw;backend;catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819052104,s18,single,1,checkout,delta_z,resource,checkout,checkout;order;backend;sasrec;user,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,BARO,full,checkout,checkout;pricing;review-query;search;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed0,full,search,search;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed1,full,backend,backend;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed2,full,inventory,inventory;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed3,full,checkout,checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed4,full,backend,backend;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,delta_ratio,full,pricing,pricing;checkout;catalog-gw;cart;user,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,delta_z,full,order,order;search;sasrec;cart;host,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,BARO,resource,review-query,review-query;search;user;inventory;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed0,resource,catalog-gw,catalog-gw;inventory;backend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed1,resource,order,order;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed2,resource,catalog-gw,catalog-gw,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed3,resource,order,order;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,RCD_seed4,resource,inventory,inventory;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,delta_ratio,resource,catalog-gw,catalog-gw;order;checkout;review-query;user,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819052340,s01,single,1,catalog-gw,delta_z,resource,order,order;search;sasrec;cart;host,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,BARO,full,pricing,pricing;checkout;catalog;review-query;user,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3065735963827292,0.5437713091520254,0.0,0.5,1.0,0.26666666666666666
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed0,full,user,user;catalog;search,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed1,full,review-query,review-query;search;catalog-gw;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed2,full,cart,cart;search;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed3,full,catalog-gw,catalog-gw;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed4,full,user,user;catalog-gw;pricing,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,delta_ratio,full,pricing,pricing;catalog;checkout;review-query;search,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.3055555555555556
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,delta_z,full,catalog,catalog;pricing;search;checkout;cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5625
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,BARO,resource,catalog,catalog;review-query;pricing;user;backend,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.6131471927654584,0.8772153153380493,0.5,0.5,1.0,0.625
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed0,resource,inventory,inventory;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed1,resource,user,user;search;catalog,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed2,resource,catalog,catalog;cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed3,resource,backend,backend;pricing;user;search,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,RCD_seed4,resource,order,order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,delta_ratio,resource,catalog,catalog;search;checkout;order;host,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5714285714285714
mr2_intra_lif-dual_podfail_staggered-k8s-v2-formal-r1-20260819052702,d04,dual,2,catalog;user,delta_z,resource,catalog,catalog;search;cart;backend;checkout,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.55
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,BARO,full,checkout,checkout;pricing;review-query;search;catalog,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23719771276929622,0.0,0.0,0.5,0.18333333333333335
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed0,full,checkout,checkout;catalog;user;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed1,full,checkout,checkout;catalog;inventory;search;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed2,full,checkout,checkout;catalog;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed3,full,checkout,checkout;catalog;inventory;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed4,full,checkout,checkout;catalog;inventory;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,delta_ratio,full,user,user;catalog;pricing;catalog-gw;order,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.38685280723454163,0.6509209298071326,0.0,0.5,1.0,0.375
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,delta_z,full,catalog,catalog;inventory;user;host;order,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5555555555555556
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,BARO,resource,catalog-gw,catalog-gw;pricing;checkout;catalog;search,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.6131471927654584,0.8772153153380493,0.5,0.5,1.0,0.625
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed0,resource,checkout,checkout;catalog;inventory;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed1,resource,checkout,checkout;catalog;sasrec;review-query,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed2,resource,catalog,catalog;user;checkout,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed3,resource,catalog,catalog;user;inventory;review-query,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,RCD_seed4,resource,checkout,checkout;catalog;sasrec;inventory;user,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,delta_ratio,resource,user,user;catalog;catalog-gw;host;checkout,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6934264036172708,0.6934264036172708,0.0,1.0,1.0,0.41666666666666663
mr2_cross_dependency-catalog_latency_x_net_loss-k8s-v2-formal-r1-20260819054333,d13,dual,2,catalog;catalog-gw,delta_z,resource,catalog,catalog;user;host;pricing;checkout,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5714285714285714
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,BARO,full,sasrec,sasrec;pricing;checkout;backend;host,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.6713860725233041,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.46428571428571425
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed0,full,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed1,full,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed2,full,backend,backend;checkout,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed3,full,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed4,full,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,delta_ratio,full,backend,backend;sasrec;host;mysql;pricing,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,delta_z,full,sasrec,sasrec;backend;host;mysql;pricing,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5303030303030303
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,BARO,resource,backend,backend;sasrec;host;catalog-gw;catalog,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.7653606369886217,0.9674679834891693,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed0,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed1,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed2,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed3,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,RCD_seed4,resource,backend,backend,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,delta_ratio,resource,backend,backend;sasrec;host;mysql;checkout,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5303030303030303
mr3_cross_res-backend_cpu_x_sasrec_cpu_x_gw_netdelay-k8s-v2-formal-r1-20260819055610,t06,triple,3,backend;sasrec;catalog-gw,delta_z,resource,backend,backend;sasrec;host;mysql;catalog,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.7653606369886217,0.7653606369886217,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,BARO,full,order,order;cart;checkout;host;catalog-gw,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed0,full,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed1,full,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed2,full,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed3,full,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed4,full,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,delta_ratio,full,order,order;cart;host;checkout;review-query,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,delta_z,full,order,order;cart;host;review-query;checkout,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,BARO,resource,order,order;cart;host;catalog-gw;catalog,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed0,resource,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed1,resource,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed2,resource,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed3,resource,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
