run_id,scenario_id,group_id,kind,root_cause_set,n_root_causes,fault_type_set,fault_Sequence_Recommender,fault_User_Behavior_Analyzer,fault_Product_Analyzer,fault_Recommendation_Synthesizer,window_start,window_end,trace_id,e2e_latency_ms,http_status,http_success,span_Sequence_Recommender_duration_ms,span_Sequence_Recommender_duration_corrected_ms,span_Sequence_Recommender_subllm_overhead_ms,span_Sequence_Recommender_status,span_Sequence_Recommender_child_httpx_count,span_Sequence_Recommender_child_sasrec_requests_count,span_Sequence_Recommender_child_max_duration_ms,span_Sequence_Recommender_present,span_User_Behavior_Analyzer_duration_ms,span_User_Behavior_Analyzer_duration_corrected_ms,span_User_Behavior_Analyzer_subllm_overhead_ms,span_User_Behavior_Analyzer_status,span_User_Behavior_Analyzer_child_httpx_count,span_User_Behavior_Analyzer_child_sasrec_requests_count,span_User_Behavior_Analyzer_child_max_duration_ms,span_User_Behavior_Analyzer_present,span_Product_Analyzer_duration_ms,span_Product_Analyzer_duration_corrected_ms,span_Product_Analyzer_subllm_overhead_ms,span_Product_Analyzer_status,span_Product_Analyzer_child_httpx_count,span_Product_Analyzer_child_sasrec_requests_count,span_Product_Analyzer_child_max_duration_ms,span_Product_Analyzer_present,span_Recommendation_Synthesizer_duration_ms,span_Recommendation_Synthesizer_duration_corrected_ms,span_Recommendation_Synthesizer_subllm_overhead_ms,span_Recommendation_Synthesizer_status,span_Recommendation_Synthesizer_child_httpx_count,span_Recommendation_Synthesizer_child_sasrec_requests_count,span_Recommendation_Synthesizer_child_max_duration_ms,span_Recommendation_Synthesizer_present,total_span_count,error_span_count,recommendation_confidence,recommended_product_is_unknown,degrade_message_present,garbage_message_present,conv_Sequence_Recommender_text_len,conv_User_Behavior_Analyzer_text_len,conv_Product_Analyzer_text_len,conv_Recommendation_Synthesizer_text_len,host_cpu_pct,host_mem_pct,span_count_matched,wallclock_sanity_ok,note,injected,ledger_status,format_subtype,divergent_needle,divergent_needle_present,response_asin,response_asin_is_sentinel,toolcall_asin_is_sentinel,contract_first_failed_check,contract_expected_check,contract_check_matches_expected,context_drift_dropped_agent,context_drift_dropped_chars,context_drift_outcome,carrier_seq_id,non_target_injected,isolation_ok,conversation_captured,collect_backend,host_metric_source,k8s_pod_name,k8s_pod_restarts
format_Recommendation_Synthesizer__r10,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T15:02:55.249971+00:00,2026-07-27T15:03:44.365848+00:00,eaec09bd69bde1ff0540f76df475ad44,49115.88,200,1,10607.95,10607.95,0.0,UNSET,2,1,278.19,1,16500.34,16500.34,0.0,UNSET,2,0,277.3,1,18606.23,18606.23,0.0,UNSET,3,0,258.83,1,3373.98,3373.98,0.0,UNSET,1,0,494.77,1,97,0,0.5,0,0,0,1326,2228,2851,313,0.67,35.07,1,1,,1,injected,type_violation,,,B0791TX5P5,,,field_types,field_types,1,,,,9,,1,1,k8s,prom_container,rec-agent-58d9c4758-d6njj,0
format_Recommendation_Synthesizer__r11,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T15:05:13.298617+00:00,2026-07-27T15:05:53.697621+00:00,d1b7e40b2852f88067b6d6bac007cb92,40398.46,200,1,9906.64,9906.64,0.0,UNSET,2,1,276.17,1,15008.82,15008.82,0.0,UNSET,2,0,293.02,1,11157.0,11157.0,0.0,UNSET,2,0,284.97,1,4287.08,4287.08,0.0,UNSET,1,0,997.71,1,87,0,0.92,0,0,0,1167,2262,2348,422,0.74,35.19,1,1,,1,injected,empty_required,,,,,,field_types,field_types,1,,,,10,,1,1,k8s,prom_container,rec-agent-6d74585bfd-7jngc,0
format_Recommendation_Synthesizer__r12,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T15:07:21.178891+00:00,2026-07-27T15:08:01.599430+00:00,675cce840cf158dfc03b1adc0cf77397,40420.0,200,1,8456.39,8456.39,0.0,UNSET,2,1,252.14,1,15683.66,15683.66,0.0,UNSET,2,0,293.63,1,10745.79,10745.79,0.0,UNSET,2,0,189.42,1,5518.39,5518.39,0.0,UNSET,1,0,564.24,1,87,0,0.85,0,0,0,1232,2588,2588,589,0.77,35.04,1,1,,1,injected,malformed_json,,,B00AJHDZSI,,,json_parsable,json_parsable,1,,,,11,,1,1,k8s,prom_container,rec-agent-7999b6f4cc-vg829,0
normal__r1,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:09:41.475501+00:00,2026-07-27T15:10:38.982777+00:00,6402a23e18833e6f3f79ac76519e01a2,57507.28,200,1,11625.16,11625.16,0.0,UNSET,2,1,446.7,1,18841.43,18841.43,0.0,UNSET,2,0,269.09,1,23138.36,23138.36,0.0,UNSET,3,0,291.36,1,3887.34,3887.34,0.0,UNSET,1,0,496.76,1,97,0,0.97,0,0,0,1646,2500,3359,374,0.52,35.13,1,1,,0,none,,,,B00E6GRHBO,,,,,,,,,0,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r2,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:10:41.788018+00:00,2026-07-27T15:11:28.765311+00:00,6297a62f36cac15599dd0c9097db2aa8,46977.29,200,1,9652.37,9652.37,0.0,UNSET,2,1,424.57,1,17821.21,17821.21,0.0,UNSET,2,0,190.54,1,15666.16,15666.16,0.0,UNSET,3,0,287.17,1,3796.84,3796.84,0.0,UNSET,1,0,458.13,1,97,0,0.92,0,0,0,1521,3066,3375,427,0.87,35.25,1,1,,0,none,,,,B00EL94Z4I,,,,,,,,,1,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r3,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:11:31.511070+00:00,2026-07-27T15:12:20.665399+00:00,6761dfcf5cb1a311182696cdf0fe96cb,49153.8,200,1,8787.17,8787.17,0.0,UNSET,2,1,481.75,1,14556.06,14556.06,0.0,UNSET,2,0,191.48,1,22208.01,22208.01,0.0,UNSET,3,0,287.27,1,3575.33,3575.33,0.0,UNSET,1,0,492.24,1,97,0,0.92,0,0,0,1462,2457,4143,375,0.72,35.33,1,1,,0,none,,,,B07VTK654B,,,,,,,,,2,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r4,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:12:23.416632+00:00,2026-07-27T15:13:06.092873+00:00,51c79d8c8d5cd74d05cbcf2a33e56a10,42676.24,200,1,9223.79,9223.79,0.0,UNSET,2,1,358.59,1,17097.84,17097.84,0.0,UNSET,2,0,188.62,1,12596.12,12596.12,0.0,UNSET,2,0,777.87,1,3742.22,3742.22,0.0,UNSET,1,0,492.55,1,87,0,0.92,0,0,0,1373,2707,2743,365,0.81,35.4,1,1,,0,none,,,,B00IVPU786,,,,,,,,,3,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r5,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:13:08.843549+00:00,2026-07-27T15:13:48.115413+00:00,deb8908b736e22a6b5d39f93d12f5995,39271.86,200,1,11290.99,11290.99,0.0,UNSET,2,1,424.76,1,14130.19,14130.19,0.0,UNSET,2,0,303.94,1,10341.5,10341.5,0.0,UNSET,1,0,188.96,1,3477.38,3477.38,0.0,UNSET,1,0,495.95,1,77,0,0.95,0,0,0,1494,2140,2451,360,0.79,35.57,1,1,,0,none,,,,B00IVPU786,,,,,,,,,4,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r6,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:13:50.836043+00:00,2026-07-27T15:14:24.775767+00:00,48f99d36023ef6f2e69e402334e80d73,33939.19,200,1,8730.04,8730.04,0.0,UNSET,2,1,368.55,1,13206.63,13206.63,0.0,UNSET,2,0,193.65,1,7466.02,7466.02,0.0,UNSET,1,0,284.84,1,4504.27,4504.27,0.0,UNSET,1,0,467.14,1,77,0,0.85,0,0,0,1408,1978,1999,458,0.76,35.69,1,1,,0,none,,,,B00OQVZDJM,,,,,,,,,5,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r7,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:14:27.542612+00:00,2026-07-27T15:15:22.835373+00:00,559a90dd2b31a97cec69cad01645943c,55292.76,200,1,11951.96,11951.96,0.0,UNSET,2,2,462.4,1,24051.27,24051.27,0.0,UNSET,2,0,377.24,1,15155.96,15155.96,0.0,UNSET,3,0,238.74,1,4092.25,4092.25,0.0,UNSET,1,0,488.27,1,99,0,0.92,0,0,0,1545,3134,3125,375,0.47,35.34,1,1,,0,none,,,,B01LXDNNBW,,,,,,,,,6,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r8,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:15:25.676771+00:00,2026-07-27T15:16:12.603569+00:00,31d1c158e273b3fddcc7db58f7143c54,46926.8,200,1,8561.36,8561.36,0.0,UNSET,2,1,343.81,1,14887.86,14887.86,0.0,UNSET,2,0,228.4,1,19096.66,19096.66,0.0,UNSET,2,0,379.71,1,4345.45,4345.45,0.0,UNSET,1,0,649.44,1,87,0,0.92,0,0,0,1199,2003,3454,416,0.83,36.27,1,1,,0,none,,,,B00VKIY9RG,,,,,,,,,7,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r9,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:16:15.391514+00:00,2026-07-27T15:16:59.412202+00:00,6594d6dec05b30388f4f74d4b92cca8b,44020.69,200,1,9361.33,9361.33,0.0,UNSET,2,1,347.3,1,18643.8,18643.8,0.0,UNSET,2,0,293.08,1,12182.0,12182.0,0.0,UNSET,3,0,280.79,1,3792.84,3792.84,0.0,UNSET,1,0,385.92,1,97,0,0.92,0,0,0,1522,3875,3409,416,0.62,36.04,1,1,,0,none,,,,B00EL94Z4I,,,,,,,,,8,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r10,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:17:02.211401+00:00,2026-07-27T15:17:46.100392+00:00,259ada402acacad8382489b9805c1e78,43888.99,200,1,9024.87,9024.87,0.0,UNSET,2,1,376.69,1,18860.25,18860.25,0.0,UNSET,2,0,190.63,1,12072.18,12072.18,0.0,UNSET,1,0,282.27,1,3894.9,3894.9,0.0,UNSET,1,0,598.86,1,77,0,0.92,0,0,0,1252,3392,3526,378,0.69,36.29,1,1,,0,none,,,,B0791TX5P5,,,,,,,,,9,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r11,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:17:48.910147+00:00,2026-07-27T15:18:40.057659+00:00,6c0c6a2542287f982646d2754b3d6114,51147.51,200,1,9768.25,9768.25,0.0,UNSET,2,1,256.5,1,16756.53,16756.53,0.0,UNSET,2,0,191.12,1,20324.96,20324.96,0.0,UNSET,2,0,222.8,1,4279.03,4279.03,0.0,UNSET,1,0,583.93,1,87,0,0.92,0,0,0,1276,2904,4998,450,0.44,35.95,1,1,,0,none,,,,B00NJTO4CY,,,,,,,,,10,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
normal__r12,normal,normal,normal,,0,,none,none,none,none,2026-07-27T15:18:42.890371+00:00,2026-07-27T15:19:36.787153+00:00,a6c04dfe531e06dc2f2499a51d8a2a13,53896.78,200,1,8734.31,8734.31,0.0,UNSET,2,1,299.07,1,15563.76,15563.76,0.0,UNSET,2,0,271.21,1,26108.43,26108.43,0.0,UNSET,7,0,392.6,1,3476.02,3476.02,0.0,UNSET,1,0,496.66,1,137,0,0.85,0,0,0,1196,2499,3348,434,1.02,36.98,1,1,,0,none,,,,B00AJHDZSI,,,,,,,,,11,,1,1,k8s,prom_container,rec-agent-746bbc56f6-46xr6,0
hallu_Sequence_Recommender__r1,hallu_Sequence_Recommender,hallu_Sequence_Recommender,hallucinate,Sequence_Recommender,1,hallucinate,hallucinate,none,none,none,2026-07-27T15:23:40.643380+00:00,2026-07-27T15:24:40.488732+00:00,b24aad8c1f93193e7fe97010e8cb39dc,59844.29,200,1,16458.63,10788.97,5669.66,UNSET,3,1,294.82,1,16109.86,16109.86,0.0,UNSET,2,0,258.19,1,23735.94,23735.94,0.0,UNSET,2,0,207.42,1,3499.09,3499.09,0.0,UNSET,1,0,302.36,1,89,0,0.92,0,0,0,1311,2305,5334,359,0.52,53.89,1,1,,1,injected,,"数码家电** 领域有持续的兴趣，涉及灯光、背景架、支架等设备。

---

### 🏆 推荐商品 Top 5

| 排名",1,B00E6GRHBO,,,,,,,,,0,,1,1,k8s,prom_container,rec-agent-58d96c96b6-m62jc,0
